CreatedOn	po_number	Status	SourcePrimaryKey	Created	CreatedBy	Source
2023-11-30 16:56:20	ZE106148	processed	N2000825654	Manual	NULL	Dentira
2023-11-30 16:12:41	ZE125141	processed	N2000825579	Manual	NULL	Dentira
2023-11-30 16:05:26	ZE106130	processed	N2000825546	Manual	NULL	Dentira
2023-11-30 15:34:53	ZE274667	processed	N2000825486	Automatic		Dentira
2023-11-30 15:27:39	ZE274551	processed	N2000825480	Automatic		Dentira
2023-11-30 15:26:59	ZE125165	processed	N2000825477	Manual	NULL	Dentira
2023-11-30 14:55:09	ZE125105	processed	N2000825432	Manual	NULL	Dentira
2023-11-30 14:45:10	ZE274481	processed	N2000825429	Automatic		Dentira
2023-11-30 14:32:45	ZE274620	processed	N2000825405	Automatic		Dentira
2023-11-30 14:07:46	ZE274574	processed	N2000825372	Automatic		Dentira
2023-11-30 13:47:00	ZE274515	processed	N2000825357	Automatic		Dentira
2023-11-30 13:21:41	ZE274398	processed	N2000825339	Automatic		Dentira
2023-11-30 12:15:59	ZE274562	processed	N2000825327	Automatic		Dentira
2023-11-30 00:54:24	ZE274550	processed	N2000825297	Automatic		Dentira
2023-11-29 23:51:46	ZE274541	processed	N2000825249	Automatic		Dentira
2023-11-29 23:51:25	ZE274540	processed	N2000825246	Automatic		Dentira
2023-11-29 23:37:47	ZE274539	processed	N2000825234	Automatic		Dentira
2023-11-29 22:09:27	ZE274494	processed	N2000825126	Automatic		Dentira
2023-11-29 22:07:21	ZE111495	processed	N2000825114	Manual	NULL	Dentira
2023-11-29 22:01:28	ZE553015	processed	N2000825108	Manual	NULL	Dentira
2023-11-29 21:45:50	ZE274315	processed	N2000825069	Automatic		Dentira
2023-11-29 21:32:32	ZE552934	processed	N2000825042	Manual	NULL	Dentira
2023-11-29 21:22:12	ZE274335	processed	N2000825021	Automatic		Dentira
2023-11-29 21:21:09	ZE113297	processed	N2000825012	Manual	NULL	Dentira
2023-11-29 21:19:03	ZE124977	processed	N2000825003	Manual	NULL	Dentira
2023-11-29 21:17:09	ZE103851	processed	N2000824997	Manual	NULL	Dentira
2023-11-29 21:02:50	ZE274387	processed	N2000824973	Automatic		Dentira
2023-11-29 20:32:34	ZE124897	processed	N2000824916	Manual	NULL	Dentira
2023-11-29 20:25:18	ZE274411	processed	N2000824904	Automatic		Dentira
2023-11-29 20:24:25	ZE552699	processed	N2000824901	Manual	NULL	Dentira
2023-11-29 20:20:33	ZE106336	processed	N2000824886	Manual	NULL	Dentira
2023-11-29 20:16:02	ZE552754	processed	N2000824862	Manual	NULL	Dentira
2023-11-29 20:05:40	ZE274403	processed	N2000824850	Automatic		Dentira
2023-11-29 20:04:56	ZE274400	processed	N2000824847	Automatic		Dentira
2023-11-29 20:00:17	ZE274390	processed	N2000824838	Automatic		Dentira
2023-11-29 19:46:11	ZE274304	processed	N2000824814	Automatic		Dentira
2023-11-29 19:45:49	ZE274375	processed	N2000824805	Automatic		Dentira
2023-11-29 19:12:55	ZE274344	processed	N2000824730	Automatic		Dentira
2023-11-29 19:10:58	ZE552692	processed	N2000824721	Manual	NULL	Dentira
2023-11-29 19:05:13	ZE124781	processed	N2000824712	Manual	NULL	Dentira
2023-11-29 19:01:44	ZE124748	processed	N2000824700	Manual	NULL	Dentira
2023-11-29 18:57:24	ZE274128	processed	N2000824694	Manual	NULL	Dentira
2023-11-29 18:51:18	ZE274140	processed	N2000824691	Manual	NULL	Dentira
2023-11-29 18:46:06	ZE274209	processed	N2000824670	Manual	NULL	Dentira
2023-11-29 18:41:29	ZE552589	processed	N2000824649	Manual	NULL	Dentira
2023-11-29 18:34:09	ZE552608	processed	N2000824631	Manual	NULL	Dentira
2023-11-29 18:14:45	ZE552286	processed	N2000824592	Manual	NULL	Dentira
2023-11-29 18:10:47	ZE274299	processed	N2000824583	Automatic		Dentira
2023-11-29 18:10:02	ZE124720	processed	N2000824580	Manual	NULL	Dentira
2023-11-29 18:02:27	ZE274294	processed	N2000824559	Automatic		Dentira
2023-11-29 18:00:37	ZE274289	processed	N2000824556	Automatic		Dentira
2023-11-29 17:50:03	ZE124666	processed	N2000824541	Manual	NULL	Dentira
2023-11-29 17:45:32	ZE273977	processed	N2000824538	Automatic		Dentira
2023-11-29 17:40:22	ZE552391	processed	N2000824529	Manual	NULL	Dentira
2023-11-29 17:37:18	ZE124661	processed	N2000824511	Manual	NULL	Dentira
2023-11-29 17:30:39	ZE552151	processed	N2000824484	Manual	NULL	Dentira
2023-11-29 17:26:57	ZE273973	processed	N2000824472	Manual	NULL	Dentira
2023-11-29 17:26:25	ZE274162	processed	N2000824469	Automatic		Dentira
2023-11-29 16:45:38	ZE274216	processed	N2000824355	Automatic		Dentira
2023-11-29 16:45:26	ZE274214	processed	N2000824352	Automatic		Dentira
2023-11-29 16:15:51	ZE274186	processed	N2000824289	Automatic		Dentira
2023-11-29 15:40:09	ZE274155	processed	N2000824202	Automatic		Dentira
2023-11-29 14:38:59	ZE274123	processed	N2000824109	Automatic		Dentira
2023-11-29 14:27:18	ZE274113	processed	N2000824094	Automatic		Dentira
2023-11-29 14:21:43	ZE274110	processed	N2000824073	Automatic		Dentira
2023-11-29 14:04:10	ZE274099	processed	N2000824043	Automatic		Dentira
2023-11-29 13:42:04	ZE273986	processed	N2000824028	Automatic		Dentira
2023-11-29 13:40:09	ZE274070	processed	N2000824025	Automatic		Dentira
2023-11-29 13:40:00	ZE273951	processed	N2000824022	Automatic		Dentira
2023-11-29 13:34:33	ZE274067	processed	N2000824010	Automatic		Dentira
2023-11-29 12:54:04	ZE274002	processed	N2000823986	Automatic		Dentira
2023-11-29 04:13:06	ZE274021	processed	N2000823968	Automatic		Dentira
2023-11-29 00:14:24	ZE274007	processed	N2000823932	Automatic		Dentira
2023-11-28 22:57:23	ZE170137	processed	N2000823848	Manual	NULL	Dentira
2023-11-28 22:54:56	ZE124583	processed	N2000823839	Manual	NULL	Dentira
2023-11-28 22:51:17	ZE124231	processed	N2000823830	Manual	NULL	Dentira
2023-11-28 22:39:01	ZE273959	processed	N2000823812	Automatic		Dentira
2023-11-28 22:25:17	ZE170124	processed	N2000823785	Manual	NULL	Dentira
2023-11-28 22:14:03	ZE124539	processed	N2000823755	Manual	NULL	Dentira
2023-11-28 22:11:33	ZE100333	processed	N2000823746	Manual	NULL	Dentira
2023-11-28 22:08:53	ZE551919	processed	N2000823737	Manual	NULL	Dentira
2023-11-28 22:08:29	ZE273936	processed	N2000823734	Automatic		Dentira
2023-11-28 22:06:42	ZE273932	processed	N2000823728	Automatic		Dentira
2023-11-28 22:04:26	ZE124491	processed	N2000823722	Manual	NULL	Dentira
2023-11-28 21:59:56	ZE124674	processed	N2000823713	Manual	NULL	Dentira
2023-11-28 21:55:29	ZE124520	processed	N2000823707	Manual	NULL	Dentira
2023-11-28 21:49:54	ZE273846	processed	N2000823689	Automatic		Dentira
2023-11-28 21:48:55	ZE273918	processed	N2000823680	Automatic		Dentira
2023-11-28 21:45:03	ZE273906	processed	N2000823659	Automatic		Dentira
2023-11-28 21:26:13	ZE170092	processed	N2000823599	Manual	NULL	Dentira
2023-11-28 21:24:48	ZE273885	processed	N2000823602	Automatic		Dentira
2023-11-28 21:15:35	ZE273875	processed	N2000823581	Automatic		Dentira
2023-11-28 21:08:52	ZE124456	processed	N2000823566	Manual	NULL	Dentira
2023-11-28 21:04:48	ZE124396	processed	N2000823560	Manual	NULL	Dentira
2023-11-28 20:31:28	ZE273820	processed	N2000823497	Automatic		Dentira
2023-11-28 20:14:59	ZE551224	processed	N2000823449	Manual	NULL	Dentira
2023-11-28 19:56:14	ZE273787	processed	N2000823398	Automatic		Dentira
2023-11-28 19:45:31	ZE273771	processed	N2000823371	Automatic		Dentira
2023-11-28 19:37:27	ZE273669	processed	N2000823356	Automatic		Dentira
2023-11-28 19:37:08	ZE273681	processed	N2000823350	Automatic		Dentira
2023-11-28 18:45:29	ZE273728	processed	N2000823215	Automatic		Dentira
2023-11-28 18:30:47	ZE273721	processed	N2000823173	Automatic		Dentira
2023-11-28 18:23:54	ZE273716	processed	N2000823143	Automatic		Dentira
2023-11-28 18:12:38	ZE273714	processed	N2000823116	Automatic		Dentira
2023-11-28 17:48:18	ZE273687	processed	N2000823068	Automatic		Dentira
2023-11-28 17:35:38	ZE273493	processed	N2000823038	Manual	NULL	Dentira
2023-11-28 17:27:23	ZE123671	processed	N2000823017	Manual	NULL	Dentira
2023-11-28 17:24:10	ZE124141	processed	N2000823008	Manual	NULL	Dentira
2023-11-28 16:54:04	ZE273625	processed	N2000822966	Automatic		Dentira
2023-11-28 16:34:52	ZE551158	processed	N2000822906	Manual	NULL	Dentira
2023-11-28 16:24:01	ZE273601	processed	N2000822882	Automatic		Dentira
2023-11-28 16:22:49	ZE121320	processed	N2000822840	Manual	NULL	Dentira
2023-11-28 16:22:46	ZE273598	processed	N2000822876	Automatic		Dentira
2023-11-28 15:39:35	ZE551281	processed	N2000822786	Manual	NULL	Dentira
2023-11-28 15:39:19	ZE124072	processed	N2000822762	Manual	NULL	Dentira
2023-11-28 15:25:53	ZE551119	processed	N2000822729	Manual	NULL	Dentira
2023-11-28 15:22:20	ZE551089	processed	N2000822717	Manual	NULL	Dentira
2023-11-28 15:10:03	ZE273550	processed	N2000822699	Automatic		Dentira
2023-11-28 15:09:03	ZE273545	processed	N2000822696	Automatic		Dentira
2023-11-28 14:46:37	ZE273517	processed	N2000822675	Automatic		Dentira
2023-11-28 14:36:37	ZE273509	processed	N2000822651	Automatic		Dentira
2023-11-28 13:14:47	ZE273443	processed	N2000822603	Automatic		Dentira
2023-11-28 13:11:10	ZE273440	processed	N2000822600	Automatic		Dentira
2023-11-28 04:05:32	ZE273283	processed	N2000822558	Automatic		Dentira
2023-11-28 00:58:09	ZE273408	processed	N2000822522	Automatic		Dentira
2023-11-28 00:29:41	ZE273403	processed	N2000822507	Automatic		Dentira
2023-11-27 23:49:01	ZE273400	processed	N2000822495	Automatic		Dentira
2023-11-27 23:00:52	ZE273392	processed	N2000822456	Automatic		Dentira
2023-11-27 22:57:40	ZE124029	processed	N2000822447	Manual	NULL	Dentira
2023-11-27 22:37:34	ZE124012	processed	N2000822423	Manual	NULL	Dentira
2023-11-27 22:31:54	ZE273367	processed	N2000822405	Automatic		Dentira
2023-11-27 22:30:04	ZE124004	processed	N2000822393	Manual	NULL	Dentira
2023-11-27 21:52:25	ZE273334	processed	N2000822339	Automatic		Dentira
2023-11-27 21:50:19	ZE273333	processed	N2000822336	Automatic		Dentira
2023-11-27 21:23:22	ZE273317	processed	N2000822264	Automatic		Dentira
2023-11-27 20:44:01	ZE273293	processed	N2000822165	Automatic		Dentira
2023-11-27 20:24:49	ZE273236	processed	N2000822111	Automatic		Dentira
2023-11-27 20:02:49	ZE123558	processed	N2000822057	Manual	NULL	Dentira
2023-11-27 19:57:13	ZE273258	processed	N2000822042	Automatic		Dentira
2023-11-27 19:21:08	ZE273182	processed	N2000821970	Automatic		Dentira
2023-11-27 19:18:29	ZE169775	processed	N2000821964	Manual	NULL	Dentira
2023-11-27 19:16:40	ZE120510	processed	N2000821961	Manual	NULL	Dentira
2023-11-27 19:11:55	ZE273214	processed	N2000821946	Automatic		Dentira
2023-11-27 19:10:35	ZE550446	processed	N2000821943	Manual	NULL	Dentira
2023-11-27 19:03:41	ZE111390	processed	N2000821922	Manual	NULL	Dentira
2023-11-27 18:53:38	ZE273199	processed	N2000821910	Automatic		Dentira
2023-11-27 18:30:57	ZE273184	processed	N2000821853	Automatic		Dentira
2023-11-27 18:13:50	ZE273167	processed	N2000821811	Automatic		Dentira
2023-11-27 17:41:07	ZE273140	processed	N2000821730	Automatic		Dentira
2023-11-27 17:34:53	ZE169739	processed	N2000821709	Manual	NULL	Dentira
2023-11-27 17:31:49	ZE169719	processed	N2000821706	Manual	NULL	Dentira
2023-11-27 17:26:22	ZE273113	processed	N2000821697	Automatic		Dentira
2023-11-27 17:19:33	ZE273107	processed	N2000821682	Automatic		Dentira
2023-11-27 17:11:38	ZE273032	processed	N2000821652	Automatic		Dentira
2023-11-27 17:07:06	ZE550289	processed	N2000821643	Manual	NULL	Dentira
2023-11-27 16:41:31	ZE273071	processed	N2000821562	Automatic		Dentira
2023-11-27 15:31:14	ZE549929	processed	N2000821433	Manual	NULL	Dentira
2023-11-27 14:51:28	ZE549766	processed	N2000821412	Manual	NULL	Dentira
2023-11-27 14:47:21	ZE272860	processed	N2000821403	Automatic		Dentira
2023-11-27 14:45:09	ZE272996	processed	N2000821397	Automatic		Dentira
2023-11-27 14:25:14	ZE272980	processed	N2000821391	Automatic		Dentira
2023-11-27 14:10:13	ZE272975	processed	N2000821376	Automatic		Dentira
2023-11-27 13:42:41	ZE272812	processed	N2000821340	Automatic		Dentira
2023-11-27 13:42:25	ZE272848	processed	N2000821337	Automatic		Dentira
2023-11-27 12:55:46	ZE272911	processed	N2000821319	Automatic		Dentira
2023-11-26 18:24:12	ZE272887	processed	N2000821196	Automatic		Dentira
2023-11-22 23:06:01	ZE123413	processed	N2000821016	Manual	NULL	Dentira
2023-11-22 22:30:01	ZE272856	processed	N2000820992	Automatic		Dentira
2023-11-22 22:16:58	ZE123379	processed	N2000820980	Manual	NULL	Dentira
2023-11-22 22:13:03	ZE123374	processed	N2000820968	Manual	NULL	Dentira
2023-11-22 22:05:55	ZE549665	processed	N2000820965	Manual	NULL	Dentira
2023-11-22 21:09:00	ZE169501	processed	N2000820863	Manual	NULL	Dentira
2023-11-22 20:57:57	ZE549667	processed	N2000820842	Manual	NULL	Dentira
2023-11-22 20:30:50	ZE272820	processed	N2000820806	Automatic		Dentira
2023-11-22 20:02:30	ZE272515	processed	N2000820761	Automatic		Dentira
2023-11-22 19:50:53	ZE272806	processed	N2000820752	Automatic		Dentira
2023-11-22 19:34:34	ZE272746	processed	N2000820713	Automatic		Dentira
2023-11-22 18:32:40	ZE104507	rejected	NULL		Cassandra Kahakui	Dentira
2023-11-22 18:31:44	ZE272782	processed	N2000820608	Automatic		Dentira
2023-11-22 18:24:58	ZE122745	processed	N2000820587	Manual	NULL	Dentira
2023-11-22 18:23:59	ZE100298	processed	N2000820584	Manual	NULL	Dentira
2023-11-22 18:20:30	ZE124254	processed	N2000820578	Manual	NULL	Dentira
2023-11-22 18:17:24	ZE272778	processed	N2000820569	Automatic		Dentira
2023-11-22 18:17:19	ZE549426	processed	N2000820566	Manual	NULL	Dentira
2023-11-22 18:13:49	ZE549510	processed	N2000820560	Manual	NULL	Dentira
2023-11-22 18:10:51	ZE272775	processed	N2000820554	Automatic		Dentira
2023-11-22 18:08:54	ZE123164	processed	N2000820545	Manual	NULL	Dentira
2023-11-22 18:08:37	ZE272768	processed	N2000820548	Automatic		Dentira
2023-11-22 17:36:01	ZE272755	processed	N2000820470	Automatic		Dentira
2023-11-22 16:59:23	ZE123213	processed	N2000820404	Manual	NULL	Dentira
2023-11-22 16:47:21	ZE123231	processed	N2000820374	Manual	NULL	Dentira
2023-11-22 16:36:26	ZE272321	processed	N2000820353	Manual	NULL	Dentira
2023-11-22 15:35:11	ZE548339	processed	N2000820269	Manual	NULL	Dentira
2023-11-22 15:30:27	ZE116305	processed	N2000820260	Manual	NULL	Dentira
2023-11-22 15:25:21	ZE123177	processed	N2000820254	Manual	NULL	Dentira
2023-11-22 15:25:02	ZE272676	processed	N2000820257	Automatic		Dentira
2023-11-22 15:04:14	ZE272664	processed	N2000820221	Automatic		Dentira
2023-11-22 14:09:42	ZE272144	processed	N2000820152	Automatic		Dentira
2023-11-22 14:09:42	ZE272119	processed	N2000820155	Automatic		Dentira
2023-11-22 13:13:02	ZE272628	processed	N2000820131	Automatic		Dentira
2023-11-22 07:02:13	ZE272616	processed	N2000820125	Automatic		Dentira
2023-11-21 23:26:05	ZE169375	processed	N2000820017	Manual	NULL	Dentira
2023-11-21 23:02:25	ZE122876	processed	N2000819975	Manual	NULL	Dentira
2023-11-21 22:25:37	ZE272549	processed	N2000819918	Manual	NULL	Dentira
2023-11-21 22:06:27	ZE272548	processed	N2000819894	Automatic		Dentira
2023-11-21 21:54:08	ZE272538	processed	N2000819882	Automatic		Dentira
2023-11-21 21:42:44	ZE548273	processed	N2000819873	Manual	NULL	Dentira
2023-11-21 21:29:19	ZE272457	processed	N2000819852	Automatic		Dentira
2023-11-21 21:16:27	ZE548774	processed	N2000819831	Manual	NULL	Dentira
2023-11-21 20:35:20	ZE272463	processed	N2000819765	Automatic		Dentira
2023-11-21 20:34:12	ZE122804	processed	N2000819759	Manual	NULL	Dentira
2023-11-21 20:16:26	ZE548696	processed	N2000819729	Manual	NULL	Dentira
2023-11-21 20:10:36	ZE548897	processed	N2000819711	Manual	NULL	Dentira
2023-11-21 20:08:59	ZE272449	processed	N2000819708	Automatic		Dentira
2023-11-21 20:07:34	ZE548865	processed	N2000819693	Manual	NULL	Dentira
2023-11-21 19:13:45	ZE272436	processed	N2000819597	Automatic		Dentira
2023-11-21 19:11:10	ZE272435	processed	N2000819585	Automatic		Dentira
2023-11-21 18:48:55	ZE272417	processed	N2000819525	Automatic		Dentira
2023-11-21 18:27:47	ZE548615	processed	N2000819459	Manual	NULL	Dentira
2023-11-21 18:03:47	ZE272395	processed	N2000819417	Automatic		Dentira
2023-11-21 17:46:05	ZE272392	processed	N2000819369	Automatic		Dentira
2023-11-21 16:19:59	ZE272352	processed	N2000819243	Automatic		Dentira
2023-11-21 16:10:41	ZE272237	processed	N2000819219	Automatic		Dentira
2023-11-21 15:42:46	ZE122653	processed	N2000819183	Manual	NULL	Dentira
2023-11-21 15:39:43	ZE548191	processed	N2000819177	Manual	NULL	Dentira
2023-11-21 15:38:05	ZE122692	processed	N2000819171	Manual	NULL	Dentira
2023-11-21 15:03:37	ZE122670	processed	N2000819114	Manual	NULL	Dentira
2023-11-21 14:58:22	ZE122514	processed	N2000819108	Manual	NULL	Dentira
2023-11-21 14:55:29	ZE122484	processed	N2000819099	Manual	NULL	Dentira
2023-11-21 14:52:02	ZE111274	processed	N2000819090	Manual	NULL	Dentira
2023-11-21 14:13:51	ZE272269	processed	N2000819060	Automatic		Dentira
2023-11-21 00:45:19	ZE272193	processed	N2000819003	Automatic		Dentira
2023-11-20 23:44:35	ZE272186	processed	N2000818958	Automatic		Dentira
2023-11-20 23:21:49	ZE272180	processed	N2000818919	Automatic		Dentira
2023-11-20 23:20:39	ZE272178	processed	N2000818916	Automatic		Dentira
2023-11-20 23:10:06	ZE272171	processed	N2000818889	Automatic		Dentira
2023-11-20 23:05:28	ZE111275	processed	N2000818877	Manual	NULL	Dentira
2023-11-20 23:02:44	ZE122411	processed	N2000818871	Manual	NULL	Dentira
2023-11-20 23:00:34	ZE122401	processed	N2000818868	Manual	NULL	Dentira
2023-11-20 22:57:25	ZE272165	processed	N2000818859	Automatic		Dentira
2023-11-20 22:44:28	ZE272156	processed	N2000818832	Automatic		Dentira
2023-11-20 21:41:35	ZE272108	processed	N2000818757	Automatic		Dentira
2023-11-20 21:30:13	ZE272100	processed	N2000818721	Automatic		Dentira
2023-11-20 21:28:12	ZE169039	processed	N2000818706	Manual	NULL	Dentira
2023-11-20 21:14:33	ZE272089	processed	N2000818673	Automatic		Dentira
2023-11-20 21:09:24	ZE272084	processed	N2000818658	Automatic		Dentira
2023-11-20 21:00:52	ZE547954	processed	N2000818643	Manual	NULL	Dentira
2023-11-20 20:53:33	ZE547890	processed	N2000818628	Manual	NULL	Dentira
2023-11-20 20:08:02	ZE272050	processed	N2000818553	Automatic		Dentira
2023-11-20 18:59:38	ZE122016	processed	N2000818430	Manual	NULL	Dentira
2023-11-20 18:47:04	ZE122168	processed	N2000818403	Manual	NULL	Dentira
2023-11-20 18:44:56	ZE547508	processed	N2000818397	Manual	NULL	Dentira
2023-11-20 18:34:13	ZE547476	processed	N2000818394	Manual	NULL	Dentira
2023-11-20 18:31:08	ZE547744	processed	N2000818388	Manual	NULL	Dentira
2023-11-20 18:28:53	ZE547518	processed	N2000818382	Manual	NULL	Dentira
2023-11-20 18:27:51	ZE113073	processed	N2000818379	Manual	NULL	Dentira
2023-11-20 18:05:52	ZE124203	processed	N2000818346	Manual	NULL	Dentira
2023-11-20 17:21:18	ZE271961	processed	N2000818265	Automatic		Dentira
2023-11-20 17:09:23	ZE271952	processed	N2000818235	Automatic		Dentira
2023-11-20 16:48:57	ZE271858	processed	N2000818187	Automatic		Dentira
2023-11-20 16:44:48	ZE271934	processed	N2000818181	Automatic		Dentira
2023-11-20 16:41:09	ZE271933	processed	N2000818160	Automatic		Dentira
2023-11-20 16:34:14	ZE271889	processed	N2000818139	Manual	NULL	Dentira
2023-11-20 16:34:01	ZE271827	processed	N2000818142	Automatic		Dentira
2023-11-20 16:24:22	ZE547519	processed	N2000818112	Manual	NULL	Dentira
2023-11-20 16:19:07	ZE271919	processed	N2000818100	Automatic		Dentira
2023-11-20 16:18:03	ZE113003	processed	N2000818088	Manual	NULL	Dentira
2023-11-20 16:04:33	ZE271903	processed	N2000818058	Automatic		Dentira
2023-11-20 15:52:05	ZE547473	processed	N2000818034	Manual	NULL	Dentira
2023-11-20 15:30:58	ZE121733	processed	N2000818013	Manual	NULL	Dentira
2023-11-20 15:27:53	ZE271886	processed	N2000818010	Automatic		Dentira
2023-11-20 15:11:13	ZE271880	processed	N2000817992	Automatic		Dentira
2023-11-20 14:49:19	ZE271860	processed	N2000817953	Automatic		Dentira
2023-11-20 14:44:52	ZE271672	processed	N2000817944	Automatic		Dentira
2023-11-20 14:29:59	ZE271846	processed	N2000817908	Automatic		Dentira
2023-11-20 14:18:23	ZE117662	processed	N2000817884	Manual	NULL	Dentira
2023-11-20 14:00:36	ZE271627	processed	N2000817866	Automatic		Dentira
2023-11-20 13:56:46	ZE121516	processed	N2000817860	Manual	NULL	Dentira
2023-11-20 13:52:15	ZE121606	processed	N2000817857	Manual	NULL	Dentira
2023-11-20 13:50:27	ZE121666	processed	N2000817854	Manual	NULL	Dentira
2023-11-20 13:47:07	ZE121830	processed	N2000817848	Manual	NULL	Dentira
